MGI symbol,430AV2_CerCx_3h_Enrich,430AV2_CerCx_3h_Hedges_g,430AV2_CerCx_3h_Var_g,430AV2_CerCx_3h_SEg
Ncald,-0.1023211111111115,-0.49409104368586415,0.3483775132258456,0.5902333227815325
Ncam1,0.07317080000000117,0.21905023144153776,0.3389322590028151,0.5821758695724286
Ncam2,0.05135880000000004,0.20213659186902716,0.3437240008244948,0.586265350231756
Ncan,-0.2636989999999986,-0.7323251977965484,0.3673469231372385,0.6058250047840893
Ncapd2,-0.08893799999999974,-0.7968346215151104,0.36785838181336755,0.606513298958372
Ncapg,0.012500444444444585,0.11690143277770416,0.33928169606321334,0.5824762602857981
Ncapg2,0.07522199999999923,0.4310335644079123,0.3454006077934206,0.5877079272848211
Ncaph,-0.09814999999999952,-0.6279783836185078,0.3558289536257168,0.5965140011983934
Ncaph2,-0.056413200000000815,-0.3236551693728921,0.3695434483708989,0.6077442834259267
Ncbp2,0.02173657142857266,-0.03059064881599814,0.3712398421548309,0.6092630080377466
Ncdn,-0.14754500000000004,-0.6785866289566823,0.36010360183855183,0.6000347223883762
Ncf1,-0.03193199999999896,-0.2463078591559871,0.345570049669842,0.5878040809292373
Ncf2,-0.0357220000000007,-0.2756581390708566,0.3399104815929115,0.5830184230304489
Ncf4,0.07552800000000026,0.3782096643068291,0.3432632386198653,0.585886711421129
Nck1,0.1301142857142847,1.3193815260213277,0.48254167046377683,0.6882828563800055
Nck2,-0.16446400000000017,-0.8816439011237593,0.42647393018231905,0.649405940401229
Nckap1,-0.12211000000000105,-0.8469738502012754,0.3719793462573497,0.6099010954715114
Nckap1l,-0.05994600000000094,-0.3692052677283944,0.3480523259804026,0.5898745008711144
Nckap5l,-0.014260000000000161,-0.17375882586819802,0.3376207175894658,0.5810513898008212
Nckipsd,0.030150000000000787,0.28570433023553055,0.34019245932687775,0.5832601986479772
Ncl,-0.1555013333333335,-1.020562753755237,0.3965303820467396,0.6286171921456013
Ncln,-0.09396399999999971,-0.5329706681905152,0.35031399776868327,0.5918732953670771
Ncmap,0.04553200000000057,0.3748639039936807,0.34313725843698023,0.5857791891463712
Ncoa1,-0.03771099999999983,-0.3292038002265391,0.3695590813528871,0.6075752114570978
Ncoa2,0.0653680000000012,0.28023788713551184,0.3400377747804199,0.5831275801918648
Ncoa3,0.06873800000000063,0.60198152209373,0.3542301987582253,0.5951724109518395
Ncoa4,-0.08597200000000171,-0.5912821041921935,0.36427522939070656,0.6030313426135407
Ncoa5,0.23932799999999865,0.9071402421801992,0.3772562820602487,0.6142119195035608
Ncoa6,0.0536460000000023,0.4654919791944162,0.34694525024582784,0.5890205855874885
Ncor1,0.02517356249999897,0.15163168047281464,0.33921659959571915,0.5824198280114243
