MGI symbol,430AV2_HypoT_9h_Enrich,430AV2_HypoT_9h_Hedges_g,430AV2_HypoT_9h_Var_g,430AV2_HypoT_9h_SEg
Gm6253,-0.14378200000000074,-1.251392692090228,0.41441029460195244,0.6437470734705926
Gm6254,0.26873400000000025,0.8886387722496,0.37559505448837494,0.6128581030616915
Gm6274,-0.15229800000000182,-0.9752218873486896,0.38366399758930814,0.6194061652819643
Gm6275,-0.09137599999999857,-0.8020500227563937,0.3682753230612877,0.6068569214084055
Gm6286,-0.21195599999999892,-1.0444309598793888,0.39065291260884016,0.6250223296881802
Gm6291,-0.10945400000000305,-0.8787957434069898,0.3747252090426233,0.6121480287010841
Gm6293,-0.0738759999999985,-0.3101132462187622,0.340919622385128,0.5838832266687647
Gm6304,-0.23077000000000147,-0.7117222568816113,0.3614385396581438,0.6011975878678688
Gm6305,-0.19023199999999818,-1.3266334191156688,0.42410892254683763,0.6512364567089574
Gm6309,0.18722000000000083,1.601949243851835,0.46442318010498435,0.6814860087375121
Gm6311,-0.24173000000000044,-0.9016164822293091,0.37688985632590977,0.6139018637161932
Gm6341,-0.18015899999999974,-0.4489121542134514,0.346554697230742,0.5886798895750014
Gm6344,-0.2469550000000007,-0.8831553590782999,0.3777023534907849,0.6143569206036197
Gm6361,0.12092199999999842,0.3475777706075138,0.3421516264421356,0.5849372841956098
Gm6365,0.05708799999999847,0.2562670677191343,0.33939475161097926,0.5825759620950552
Gm6370,0.18722000000000083,1.601949243851835,0.46442318010498435,0.6814860087375121
Gm6382,-0.17413400000000046,-0.9522726776788503,0.3814522737437935,0.6176182265314014
Gm6395,-0.13443000000000183,-0.658941490995632,0.3580452308529899,0.5983574621832874
Gm6397,0.26873400000000025,0.8886387722496,0.37559505448837494,0.6128581030616915
Gm6404,-0.175673999999999,-0.6456323047968275,0.3569531647609743,0.5974555755543455
Gm6408,0.18722000000000083,1.601949243851835,0.46442318010498435,0.6814860087375121
Gm6415,-0.1853839999999991,-0.760719797542112,0.3650458416297367,0.6041902362912998
Gm6419,0.013870000000000715,0.05381842671698738,0.3362559322638257,0.5798757903756853
Gm6421,-0.18185999999999858,-0.7457605818506945,0.36518423216601603,0.6042250129481542
Gm6430,0.14256500000000116,0.41628368214527234,0.3494355536017121,0.5910329686474831
Gm6433,-0.25340399999999974,-0.9532170952917631,0.3815422526489344,0.6176910657026977
Gm6444,-0.22387200000000185,-0.6842028474785109,0.3595177879359962,0.5995980219580417
Gm6451,-0.11045000000000194,-0.38458085012300774,0.3435062326251778,0.586094047594051
Gm6457,0.033133999999998665,0.0671668294762378,0.3363366802602056,0.5799454114485307
Gm6467,-0.30342499999999895,-1.2021965059010207,0.4233939244189578,0.6487024044849737
Gm6472,-0.14053799999999939,-0.9242882384808137,0.3788265485008093,0.6154888695182142
Gm6483,0.055469306122448714,0.13258941524714135,0.36218071997169277,0.6015806969269971
Gm6484,0.15105599999999964,1.3721484700119737,0.4302506822989211,0.6559349680409797
Gm6485,-0.15771799999999736,-0.8023299171855282,0.3682977759116579,0.6068754204214057
Gm6505,-0.10116200000000042,-0.4336626726537881,0.3576972821103263,0.59780994248364
Gm6563,-0.045678000000000996,-0.18150192914209975,0.34748415637871805,0.5894387563374298
Gm6564,-0.16873800000000116,-0.6523461513302523,0.3573888861688807,0.5978201118805562
Gm6565,0.12092199999999842,0.3475777706075138,0.3421516264421356,0.5849372841956098
Gm6576,-0.23005600000000115,-0.8500158691668549,0.37223746000288527,0.6101126617296885
Gm6604,-0.022712000000000288,-0.2311312358421262,0.3387821935202065,0.5820499922860635
Gm6654,-0.29017799999999916,-0.9997942470212748,0.38609053792995296,0.6213618413854788
Gm6659,-0.13715400000000066,-0.6564077809888228,0.3576546698582446,0.5980423646015762
Gm6710,-0.10228400000000182,-0.4019495174076113,0.34418928183832165,0.5866764711817933
Gm6736,-0.2039719999999985,-0.8385120156664675,0.3712662311319632,0.6093161996303423
Gm6740,-0.14948200000000078,-0.5128547426250494,0.34926211046276134,0.5909840187879545
Gm6741,-0.1857919999999993,-1.0349462944091292,0.3896668027266705,0.6242329715151792
Gm6743,-0.044810000000000016,-0.2595319521263032,0.33947895281983553,0.5826482239051584
Gm6755,-0.14948200000000078,-0.5128547426250494,0.34926211046276134,0.5909840187879545
Gm6758,0.26873400000000025,0.8886387722496,0.37559505448837494,0.6128581030616915
Gm6768,0.1124710000000011,0.12246533276973362,0.35317402689773525,0.5942553208422344
Gm6781,-0.12039600000000128,-0.31631356000602096,0.3411138245232952,0.5840495051990843
Gm6787,-0.027341999999999977,-0.33993799701915023,0.3418890032019807,0.5847127527273376
Gm6788,0.12859599999999904,0.5495777495332166,0.3512271394299169,0.5926436762608192
Gm6793,0.26873400000000025,0.8886387722496,0.37559505448837494,0.6128581030616915
Gm6803,0.1241980000000007,1.3028621397005176,0.42098359886436165,0.6488324890635191
Gm6807,-0.18183999999999934,-0.8413643648686189,0.3715058108346498,0.6095127651121425
Gm6822,0.033741999999998384,0.08981741824767957,0.33651446954214503,0.5800986722464938
Gm6826,-0.06200000000000028,-0.5145842965291444,0.3493509610228308,0.5910591857190198
Gm6863,-0.1459159999999997,-0.5087906931029809,0.3490545095805217,0.5908083526665154
Gm6884,-0.23577999999999832,-0.6541273247237617,0.35750523895862435,0.59791741817631
Gm6887,-0.23797800000000002,-0.6554242471836909,0.35759015830092644,0.5979884265610217
Gm6900,-0.20552999999999777,-0.8146362077983658,0.36929271866391616,0.6076945932488754
Gm6901,-0.06273200000000045,-0.24374711076059544,0.339081743811318,0.5823072589375115
Gm6910,0.13506000000000196,0.37190809303396927,0.34302689259431923,0.5856849772653548
Gm6917,-0.06273200000000045,-0.24374711076059544,0.339081743811318,0.5823072589375115
Gm6956,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm6964,-0.23998199999999947,-0.6592230490979052,0.357839862534208,0.5981971769694404
Gm6969,-0.2568930000000016,-1.7295539498757824,0.48954944395902933,0.6988304917452646
Gm6982,0.0726520000000006,0.5616197676994006,0.3518819492846475,0.5931963834048952
Gm6984,-0.08811200000000063,-0.34730514274719404,0.34267836751949043,0.5853793044308768
Gm7008,-0.18146800000000152,-0.9815197354654364,0.3842801606665181,0.619903347842644
Gm7027,-0.18183999999999934,-0.8413643648686189,0.3715058108346498,0.6095127651121425
Gm7099,0.017136000000000706,0.10254877253856658,0.33663692364856945,0.5802042085753683
Gm7110,-0.2136440000000004,-0.7986152357962136,0.36800042585340315,0.6066303865232957
Gm7204,-0.21848400000000012,-0.9999263683068149,0.3861037482128739,0.6213724713993
Gm7206,-0.09094999999999942,-0.5460506398968804,0.35101967617770075,0.5924691352110257
Gm7236,-0.056708000000000425,-0.152459429323418,0.3372733049905922,0.5807523611580001
Gm7290,-0.2843739999999997,-0.8249373034446346,0.3701371888418364,0.6083890111119993
Gm7292,1.1148720000000019,1.1513990249524855,0.4023970968441878,0.634347772790437
Gm7324,-0.08538199999999918,-0.37167134829572174,0.3430180906683091,0.585677463001872
Gm7327,0.26939400000000013,0.4630735995351341,0.34683296904043237,0.5889252660910655
Gm7332,-0.1545860000000019,-0.6732995195770042,0.35877772326424234,0.5989805700223024
Gm7334,-0.09616199999999786,-0.5139753134078593,0.34931964225074646,0.5910326913553483
Gm7335,-0.0878040000000011,-0.3143076621773021,0.3430209487785608,0.5856556780893286
Gm7336,-0.0506306666666673,-0.33788090912914753,0.34663995462651975,0.5886446300576923
Gm7350,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm7353,0.11917399999999922,0.9477992006869365,0.3810272773522509,0.6172740698848859
Gm7365,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm7375,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm7381,-0.204048000000002,-0.9076607366476006,0.3773035117536943,0.614250365692764
Gm7386,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm7391,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm7398,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm7399,0.26873400000000025,0.8886387722496,0.37559505448837494,0.6128581030616915
Gm7408,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm7415,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm7421,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm7426,-0.1347480000000001,-0.8793121154925655,0.3747706009337116,0.6121851034888971
Gm7429,-0.009089999999996934,-0.021779231872384862,0.3361348278581587,0.5797713582595804
Gm7438,0.10325399999999973,0.7551040388955413,0.364620216588929,0.6038379058894274
Gm7461,-0.1003400000000001,-0.7467011406496417,0.3639892407834849,0.6033152084801815
Gm7488,-0.28571400000000047,-1.3550067845697469,0.4279132804226133,0.6541508086233734
