MGI symbol,430AV2_ForeOlig_Enrich,430AV2_ForeOlig_Hedges_g,430AV2_ForeOlig_Var_g,430AV2_ForeOlig_SEg
Serpinb9,0.30245833333333305,0.5192900623158538,0.3006642983564809,0.548328640831829
Serpinb9b,0.32900166666666664,1.4014126671278955,0.37125993563841914,0.6093110335767925
Serpinb9c,0.1023725000000002,0.597796097676923,0.3072003108130359,0.5541304540157687
Serpinb9g,-0.13421666666666643,-0.9455610800110134,0.32668194782363047,0.5715609747206596
Serpinc1,0.10570833333333418,0.4458908924930032,0.2977124866559894,0.5456303571613198
Serpind1,-0.4620950000000015,-1.562619656585442,0.3911692159534476,0.6254352212287437
Serpine1,0.17362666666666682,0.9045820923841881,0.3235229063999039,0.5687907404308757
Serpine2,0.14643166666666652,0.3302519914331984,0.2939728070658804,0.5421925922270429
Serpinf1,-0.017588749999999525,-0.027336772904004242,0.2900256604736415,0.5385401382855161
Serpinf2,0.12432166666666511,0.4050220016524882,0.29626349223158854,0.5443009206602434
Serping1,0.0219766666666672,0.053911916782478524,0.28954947860444574,0.538098019513588
Serpinh1,1.3511466666666667,1.1112278163498888,0.34087951048188664,0.5838488764071458
Serpini1,-0.2758950000000002,-0.6422306536363004,0.30844674729505667,0.555287862007251
Sertad1,0.3896549999999994,0.8814016140324407,0.3217979082064387,0.567272340420753
Sertad2,-0.2021077777777776,-0.47614381237551584,0.3003784379345069,0.5480209653982162
Sertad3,0.28287083333333296,0.5050547352116618,0.3028025150330069,0.5501873382199081
Sesn1,0.2248650000000012,0.49460984592571794,0.2996216621425916,0.5473770749150823
Sesn2,0.10903333333333443,0.1694370872001392,0.2908093819175799,0.5392667445313739
Set,0.020932567567568037,0.16821138731513047,0.2915465767139522,0.5399457088530522
Setd1a,0.055656111111112384,0.2248241734588828,0.292572793368701,0.5408960693861902
Setd3,-0.16356000000000037,-1.1380638996426622,0.3433946013085583,0.585998806576053
Setd4,-0.046590833333334025,-0.1258181219677166,0.2912618581186648,0.5396843519121147
Setd6,0.15035333333333334,0.4986260672178778,0.29978787277686275,0.5475288784866628
Setd7,0.5726283333333342,2.178693918587824,0.487207840942796,0.698002751386265
Setd8,0.18157099999999993,0.7325947634000387,0.3122270933313612,0.5587463401745609
Setdb1,0.13976813725490161,0.46083389070761044,0.30566659716363664,0.5526973933854356
Sez6,0.30958249999999987,0.301513627755743,0.29597224269145234,0.5440008890566631
Sez6l,-0.20950666666666784,-0.6839699063310735,0.3089206593542531,0.555806314604515
Sez6l2,0.0010766666666643943,0.004931036502736546,0.28942938778568866,0.5379864197037773
Sf1,-0.11081447154471581,-0.43407776521894026,0.3017236967708502,0.5491718789600114
Sf3a1,0.20646666666666658,0.5147392688312823,0.30046822944218754,0.548149823900535
Sf3a2,0.07354000000000038,0.24221541199086477,0.29187288739756007,0.5402526144291762
Sf3a3,-0.05177633333333169,-0.2741881055871123,0.2929210391617988,0.5412187149073787
Sf3b1,0.05097999999999973,0.44689509732182925,0.30439578808821754,0.5516354818425945
Sf3b2,-0.034382222222223056,-0.1579152493938479,0.29437168453367035,0.5425458686464033
Sf3b3,0.1792433333333321,0.6455531977270265,0.3067924967846303,0.5538885237885239
Sf3b4,0.23879166666666762,1.328951161234113,0.3630163408617098,0.6025083741008997
Sf3b5,0.12145833333333123,0.413736034192351,0.2965607707385313,0.5445739350524695
Sfi1,-0.40025166666666756,-0.3244946308766696,0.293815739883472,0.5420477284183302
Sfmbt1,0.20568460317460466,0.4704853009494602,0.3099009248904706,0.5564164455026382
Sfmbt2,0.21760500000000071,0.2649761561454395,0.29235388979421456,0.5406975955136241
Sfn,0.03932833333333363,0.23859382333399934,0.2918003335111947,0.5401854621435075
Sfpi1,0.047079999999999345,0.24275291658188242,0.29188374876018947,0.5402626664504864
Sfpq,0.2385204761904762,1.4647551468273978,0.39953049064189583,0.6301271713066645
Sfr1,0.07159499999999852,0.9235038021866646,0.3249641776828652,0.5700562934332584
Sfrp1,-0.640944444444445,-0.8141652140098671,0.3222773496027572,0.5673756318532653
Sfrp2,-0.5166299999999993,-0.6240933837329471,0.3056572309731157,0.5528627596186197
Sfrp4,0.05852000000000057,0.07769211973931094,0.28967987738354684,0.5382191722556405
Sfrp5,0.1223116666666666,0.37594246460887787,0.29531723868465565,0.5434309879687168
Sfswap,0.032297499999999424,0.008177783100892982,0.2911611146222891,0.5395934562854484
Sft2d1,-0.17450000000000188,-0.736506599538041,0.31203012345410946,0.5585965659168605
Sft2d2,-0.48732333333333244,-1.5750220199400096,0.3927906397929769,0.6267301171899886
Sftpa1,0.1922520000000006,0.9332312074027799,0.34630570889503626,0.5871196599113823
Sftpb,0.08993166666666674,0.3867183967655247,0.2956596712555181,0.5437459620590466
Sftpc,-0.2968766666666669,-0.5328006932418021,0.3012565654356034,0.5488684409178609
Sftpd,0.13529666666666618,0.34671858909179937,0.29443728215655607,0.5426207535254767
Sfxn1,0.35696916666666745,1.2219828988071815,0.37498202680646286,0.6091546042954098
Sfxn2,-0.5071750000000006,-0.8600179066438643,0.3204580553894388,0.5660721617258349
Sfxn3,0.08052999999999955,0.5146904400579115,0.30046613503427266,0.5481479134633942
Sfxn4,-0.4508166666666673,-1.03390351470928,0.3339682278943224,0.5778998424418564
Sgca,0.29049666666666685,1.167388442300055,0.34621153195630355,0.5883974268777045
Sgcb,-0.22667166666666771,-0.7429451800839679,0.31461196508184336,0.560760341877898
Sgcd,0.5348483333333336,0.8723432483572987,0.32113598894542084,0.5666886172717966
Sgce,-0.23469499999999854,-0.5930695182946313,0.3040838518860735,0.5514379855306248
Sgcg,0.22451333333333245,1.4193166278138192,0.373364195071847,0.6110353468268812
Sgip1,-0.33158560000000065,-0.5271297672184099,0.30106632203789646,0.5486930103318751
Sgk1,1.496044999999997,2.8598979042400132,0.6302207089338315,0.7938644147043193
Sgk2,-0.6165933333333307,-1.8699964210797082,0.43513198360776895,0.6596453468400796
Sgk3,1.342537222222223,2.3149365416204892,0.5134192583053951,0.7163240198453531
Sgms1,0.039965000000000916,0.09179546835443911,0.2898026693244331,0.5383332065033155
Sgol1,-0.015178333333333072,-0.03669121292936949,0.2894844682017403,0.5380376085384183
Sgpl1,-0.18906679487179484,-0.19819137522847866,0.2974095890589759,0.545310318669122
Sgpp1,-0.19535499999999928,-0.38718674895411825,0.29567477376254986,0.5437598493476232
Sgsh,-0.23062600000000016,-0.8739453972386327,0.32334799597582276,0.568438105923203
Sgsm3,0.08649833333333401,0.2724944312938166,0.2925222586175699,0.540853269027349
Sgta,-0.058081666666666365,-0.2737719181070382,0.292551335619981,0.5408801490348679
Sgtb,0.1504533333333331,0.6440008318991682,0.30670908596759827,0.5538132229981497
Sh2b1,0.1661350000000006,0.48411029586912724,0.2991934904292513,0.5469858228777519
Sh2b2,1.2619499999999997,1.633073149459872,0.4005695076181807,0.6329014132146847
Sh2b3,0.12840499999999988,0.12489711232687907,0.29007834501679713,0.5385892173231813
Sh2d1a,0.09455166666666681,0.41248000430071696,0.29651753107014406,0.5445342331480584
Sh2d1b1,0.053883333333332395,0.4368644923203343,0.29738048234941006,0.5453260330750862
Sh2d1b2,0.053883333333332395,0.4368644923203343,0.29738048234941006,0.5453260330750862
Sh2d2a,0.00646666666666551,0.05082541158819018,0.28953600892494363,0.5380855033588469
Sh2d3c,-0.3587016666666649,-0.6648754831653229,0.30784751666041077,0.554840082060057
Sh3bgr,0.7697349999999998,1.1187305736760833,0.34157662867554817,0.5844455737496419
Sh3bgrl,0.09333583333333362,0.24187175316510537,0.2928847460844827,0.5411804382920055
Sh3bgrl2,0.25216999999999956,0.8423020550265021,0.3189897393182252,0.5647917663335977
Sh3bgrl3,0.014641666666667774,0.12517579592279443,0.29008124881751846,0.5385919130636093
Sh3bp1,-0.0810608333333338,-0.24491370166422347,0.29480334425469834,0.5429355051512863
Sh3bp2,0.35530499999999865,0.8102937237892992,0.3167857046061611,0.5628371919180192
Sh3bp4,-0.08045333333333193,-0.2856873339267471,0.2928290935209046,0.5411368528578557
Sh3bp5,-0.019719999999999516,-0.15974087090761363,0.292943444355152,0.541234279471856
Sh3bp5l,0.011716666666666598,0.03578768517725784,0.2894817395894118,0.5380350728246365
Sh3d19,0.35169749999999933,1.134481897868474,0.34712028676851986,0.5886349978787764
Sh3gl1,0.19603666666666797,0.542300568697063,0.3016821207726957,0.5492559701748317
Sh3gl2,-0.18401393939394045,-0.6904547114534408,0.31259988630764013,0.5589542173660597
Sh3gl3,-0.16267000000000031,-1.2013731554460336,0.34956576876507905,0.5912408720353144
Sh3glb1,-0.07535166666666686,-0.5871991429121993,0.33819886570080887,0.5798483029580739
Sh3glb2,-0.2225683333333297,-1.060965177305475,0.3363303374662657,0.5799399429822589
Sh3kbp1,-0.2613805637254898,-1.3651929742096258,0.38420318225973327,0.6172330023570342
Sh3pxd2a,0.4995166666666657,1.074996150234548,0.33757907144810984,0.5810155518126084
Sh3rf1,0.3807744444444445,1.021542820170199,0.35305214991155087,0.5928524243860748
Sh3tc1,0.04321833333333469,0.17886709082511654,0.2907614344964908,0.539222991439062
Sh3yl1,0.2098949999999995,0.5280158104767292,0.3010450703270389,0.5486757424262886
Shank3,-0.1130949999999995,-0.27723919608101116,0.29263094014913266,0.5409537319855855
Sharpin,0.4166379411764718,1.2906326209045045,0.3588543022565043,0.5990411917693809
Shbg,-0.21781000000000184,-0.9536599595739338,0.3273228462595873,0.5721213562344857
Shc1,0.736603333333332,1.1930102497677066,0.348731527481745,0.5905349369957383
Shc3,0.02212833333333286,0.03534455231861248,0.28948042621308917,0.5380338522928545
Shcbp1,-0.012636666666667296,-0.02905596249782126,0.2894635516955088,0.5380181704138893
Shd,-0.08319499999999991,-0.36009429871840476,0.2948312039877099,0.542983613001083
She,-0.07186166666666693,-0.32747648983896466,0.29389674346386613,0.542122443239409
Shf,0.3450233333333337,0.4270858451771208,0.2970284712869247,0.5450031846575988
Shfm1,-0.0019999999999997797,-0.032807829316955014,0.2906660358103554,0.5391343540956706
