MGI symbol,430AV2_ZT12_AK_Enrich,430AV2_ZT12_AK_Hedges_g,430AV2_ZT12_AK_Var_g,430AV2_ZT12_AK_SEg
Aoah,0.22901666666666687,3.045319547347918,1.2544975954549442,1.1200435685521095
Aoc3,-0.03575000000000017,-0.21887678088754844,0.48565892043430786,0.6968923305893873
Aox1,0.10573666666666615,0.6671956573531631,0.5187625037659098,0.720251694733105
Aox3,-0.09985666666666582,-1.2942809985266541,0.6212636085955959,0.7882027712432861
Aox4,-0.10100333333333289,-0.7192080221299522,0.5247716815913397,0.7244112655055412
Ap1b1,-0.019106666666665717,-0.7817108620920902,0.5325893226593965,0.7297871762777121
Ap1g1,0.12385333333333293,2.7463514303674708,1.1102038482567875,1.0536621129455057
Ap1g2,0.07858333333333434,0.443384193962948,0.4980491286213477,0.7057259585854467
Ap1m1,0.02832666666666661,0.3959754975357486,0.4947330495540569,0.703372624967774
Ap1m2,-0.05581666666666685,-0.4540962079841938,0.4988502805088019,0.7062933388534837
Ap1s1,0.04526333333333277,0.45327524709840206,0.4987882041360097,0.706249392308418
Ap1s2,-0.0339933333333331,-0.5687449293904517,0.5086225662256124,0.7131777942600376
Ap2a1,0.04472666666666569,0.2512319129891312,0.48692645617534813,0.6978011580495894
Ap2a2,0.06523166666666702,0.8417277445690879,0.6372038124107837,0.7925488342024165
Ap2b1,0.14907962962963003,0.7987304320555935,0.5947033281086127,0.7683977312352085
Ap2m1,0.14574000000000176,0.6263122534823053,0.5143555865718402,0.7171858800700417
Ap2s1,0.08299333333333436,0.38993661480949654,0.4943375469640907,0.7030914214837859
Ap3b1,0.13892666666666642,0.874932890141362,0.5454995913166896,0.7385762250056489
Ap3b2,0.004827777777778171,0.41045183287391057,0.5714655498322184,0.7559138026712796
Ap3d1,0.019126666666668513,0.12764597873835995,0.48302445799067273,0.6949996100651228
Ap3m1,-0.021752222222222173,0.1116631649135958,0.5675211311211508,0.7488994810436024
Ap3m1-ps,-0.06520666666666664,-0.42776926567591245,0.5096731613129075,0.7136463975513385
Ap3m2,0.005481666666665497,-0.23348438229397192,0.5336618418106002,0.7302448820993479
Ap3s1,0.0170366666666677,0.1924781468801054,0.4847539864188666,0.6962427639974914
Ap3s1-ps1,0.0170366666666677,0.1924781468801054,0.4847539864188666,0.6962427639974914
Ap3s1-ps2,0.0170366666666677,0.1924781468801054,0.4847539864188666,0.6962427639974914
Ap3s2,0.1534033333333329,1.185890171937642,0.6114307775440357,0.7803921967952878
Ap4b1,-0.05214333333333343,-0.35962033258115583,0.492443898633815,0.7017434706741595
Ap4m1,-0.13860666666666788,-0.7307817060347306,0.5261701584895858,0.7253758739368065
Ap4s1,-0.02577666666666545,-0.37949502609599384,0.4936680395692998,0.7026151432820814
Ap5m1,0.004053333333333686,0.03879769718746625,0.48180803726155547,0.6941239320997575
Ap5s1,0.010506933333332604,0.07238105015606701,0.4905164401701573,0.7003651556334622
Apaf1,0.09864000000000006,0.7043460419916465,0.538833654116192,0.7332235207541437
Apba2,-0.03948333333333309,-0.5636744633038129,0.5081440750484034,0.7128422511666964
Apba3,0.5460199999999995,1.21892203784086,0.6054809111945094,0.7781265393202506
Apbb1,0.10147666666666666,0.6445410828197975,0.5162861006202096,0.7185305147453445
Apbb1ip,-0.25851666666666784,-2.1383643245954445,0.8627168320585442,0.9288255121703668
Apbb2,-0.05888603603603592,-0.5873856053182676,0.5126455099382614,0.7159024659636136
Apbb3,-0.0562699999999996,-1.0412966295767623,0.5720248892306603,0.7563232703220629
Apc,0.21678629629629656,1.257477521052775,0.643010489790076,0.7983799690924642
Apc2,0.028387777777777973,0.15036937439808432,0.5516263880095919,0.7424069778553261
Apcdd1,-0.3142183333333328,-1.3614398017943619,0.6363493123445951,0.7976811591638494
Apcs,-0.15805666666666607,-1.3493720380790197,0.6334004080957938,0.7958645664281039
Apeh,0.0032333333333340875,0.06571539798140137,0.4820265427943211,0.6942813138737935
Apex1,-0.0983966666666678,-1.549801288932223,0.6818236695979981,0.8257261468537848
Apex2,0.11694555555555564,0.6216392263066461,0.5172412257433939,0.7190388018508306
Aph1a,-0.07016833333333361,-0.9605310492100236,0.5786868995543599,0.7589461285425004
Api5,0.11626666666666718,1.3701860275546724,0.7550898983454353,0.8544129893535365
Apip,0.05349333333333206,0.5469045312134804,0.5065920471884863,0.711752799213664
