MGI symbol,430AV2_Hipp_Enrich,430AV2_Hipp_Hedges_g,430AV2_Hipp_Var_g,430AV2_Hipp_SEg
Rhog,-0.05520083333333581,-0.47564528679215023,0.22114856500338081,0.4702643565095922
Rhoh,0.0331763888888883,0.3598622034615437,0.21830334049257524,0.46722943025089425
Rhoj,-0.09512791666666587,-0.5805678160538402,0.22440799295014371,0.4737172077834451
Rhoq,-0.1303058333333329,-1.3049592872332272,0.2645803386059886,0.5143737343663541
Rhot1,-0.0010172222222237792,-0.015778789949204425,0.21450181592587117,0.46314340751636673
Rhot2,-0.04953829861111103,-0.5076257182127806,0.22276087907571093,0.47194182348062147
Rhou,-0.046653888888887884,-0.2524929277726219,0.2164196399283017,0.46520877693243323
Rhov,-0.046468055555555665,-0.24594057769052158,0.21627351585359145,0.4650521646585375
Rhox2a,0.054204444444445166,0.2515328909877821,0.216355340191648,0.46514012962939244
Rhox2b,0.054204444444445166,0.2515328909877821,0.216355340191648,0.46514012962939244
Rhox2c,0.054204444444445166,0.2515328909877821,0.216355340191648,0.46514012962939244
Rhox2e,0.054204444444445166,0.2515328909877821,0.216355340191648,0.46514012962939244
Rhox2g,0.054204444444445166,0.2515328909877821,0.216355340191648,0.46514012962939244
Rhox4a,0.03567416666666645,0.6431551179769625,0.22666062579550944,0.4760888843435745
Rhox4b,0.03567416666666645,0.6431551179769625,0.22666062579550944,0.4760888843435745
Rhox4c,0.03567416666666645,0.6431551179769625,0.22666062579550944,0.4760888843435745
Rhox4d,0.03567416666666645,0.6431551179769625,0.22666062579550944,0.4760888843435745
Rhox4e,0.03567416666666645,0.6431551179769625,0.22666062579550944,0.4760888843435745
Rhox4f,0.03567416666666645,0.6431551179769625,0.22666062579550944,0.4760888843435745
Rhox4g,0.03567416666666645,0.6431551179769625,0.22666062579550944,0.4760888843435745
Rhox5,0.02099916666666779,0.22107967240008689,0.2159320292004674,0.46468487085385873
Rhox6,0.015601388888890177,0.11350353182336614,0.2148734065589335,0.46354439545628584
Rhox9,0.14071430555555509,0.9149542021612601,0.23911629303882087,0.4889951871325738
Rhpn1,0.05183027777777838,0.3813292523643972,0.21877131676400446,0.4677299613708795
Rhpn2,-0.023882083333333082,-0.1784690469639939,0.2169502320330945,0.46577212560958625
Rian,-0.10359101307189418,-0.2181494646008067,0.21610109584889994,0.46486632269555606
Ribc1,0.06641388888888766,0.3894626988677867,0.21895570485519825,0.46792702941291847
Ribc2,-0.05399041666666626,-0.284134966084864,0.2168689838299826,0.4656919409115672
Ric8,-0.02365777777777822,-0.42771487449690715,0.21987508191568428,0.46890839394884404
Rictor,0.10330597222222249,0.7785328792700379,0.23232135927564282,0.48199726065159626
Rif1,-0.0897224999999997,-0.5528933259765918,0.22348540591696522,0.4727424308404791
Rilpl1,-0.05540513888888654,-0.4188326076231067,0.2196539271904627,0.4686725159324608
Rilpl2,0.005905694444443554,0.07106262212155322,0.21464301963323973,0.46329582302589317
Rimklb,-0.13732787878787817,-0.6922925131915613,0.22945643606856983,0.4789691301517699
Rims2,-0.15827402777777877,-0.8762308437517118,0.23707627243556464,0.4869047878544271
