MGI symbol,430AV2_ZT12_D2_Enrich,430AV2_ZT12_D2_Hedges_g,430AV2_ZT12_D2_Var_g,430AV2_ZT12_D2_SEg
Epb4.1l2,-0.05668333333333342,-0.5992920780736585,0.609397827293302,0.7775320121440122
Epb4.1l3,-0.029866666666666042,-0.5249226584525756,0.508437841891145,0.7129275934909041
Epb4.1l4a,-0.008456666666666557,-0.05639974475092392,0.4819317442673307,0.6942130395399748
Epb4.1l4b,-0.1290416666666665,-0.5687096185634211,0.5298766297364692,0.7271816422891546
Epb4.1l5,-0.14324000000000048,-1.6032022737703233,0.6958547942185278,0.834179113990831
Epb4.2,-0.13929000000000058,-1.4630584912397184,0.6969726723132216,0.8290898074840777
Epb4.9,0.20043666666666482,2.0423566282068375,0.8292683830650336,0.9106417424349892
Epc1,-0.00909333333333251,-0.14669439895867248,0.48345993722382047,0.6953128340709817
Epcam,-0.19371333333333318,-0.6206169493074754,0.5137637831473097,0.7167731741264525
Epdr1,-0.03435000000000077,-0.5210014920156193,0.593359011060612,0.7680779375726813
Epgn,0.1110199999999999,0.41060007864345277,0.49571603538183406,0.7040710442716943
Epha1,-0.07489666666666661,-0.47949679769647646,0.5011057648715643,0.7078806992307776
Epha2,-0.10532666666666657,-0.7575846082262624,0.5294945365517781,0.727663752396516
Epha3,-0.015955555555555574,-0.033094577232471466,0.49962601857352956,0.7067687623520782
Epha4,-0.007914999999998784,-0.10630047271905102,0.484188229255352,0.6958341444773363
Epha5,-0.1276055555555562,-0.6045512291222818,0.5214912314498861,0.7218938452781429
Epha6,0.3290833333333332,2.04989744450299,0.8318399610816575,0.9120526087247695
Epha7,-0.23397757575757502,-1.5849314942890784,1.0222591198172954,1.0056094376612572
Epha8,0.08400333333333254,0.8205382821095649,0.5377735893672762,0.73333047759334
Ephb2,0.02827900000000012,-0.36863653947315433,0.6113226656816987,0.7781707336052057
Ephb3,0.22910333333333277,1.44679958243551,0.6561024193112971,0.8100014934006585
Ephb4,0.054639999999999134,0.44681196946746365,0.4983034113382827,0.7059060924360142
Ephb6,-0.20394333333333226,-2.398049671432546,0.9608868522214783,0.9802483625191517
Ephx1,-0.1672233333333324,-3.614644228744258,1.5704710750328474,1.2531843739182384
Ephx2,0.012800000000001255,0.150374067955252,0.4835510300261175,0.6953783358906988
Epm2a,-0.1634399999999987,-1.0346082907122298,0.5708678596008734,0.7555579789803516
Epm2aip1,-0.043316666666668446,-0.24270062492721015,0.4865752994450048,0.6975494960538677
Epn1,0.1800666666666686,1.737083105223963,0.7331214762045438,0.8562251317291171
Epn2,0.16648833333333357,1.949385567745596,0.8214349331601314,0.9013510035868215
Epn3,0.15914666666666566,1.5060552883864815,0.6706835443064073,0.8189527118865945
Epor,0.12368666666666783,0.9154567822071883,0.5515050933407615,0.7426338891679812
Eppin,-0.19480000000000075,-1.6553731384421984,0.7100216856229977,0.8426278452691899
Eprs,0.03177833333333435,0.3125881988196812,0.48993625339116814,0.6999529578102613
Eps15,-0.07047545454545467,-0.23922866996764328,0.5131610462218971,0.7163337603759701
Eps15l1,-0.008746666666667124,-0.07548177850279003,0.48214145824049526,0.6943640675038529
Eps8,0.026466666666667304,0.6748050013733128,0.5597485273516206,0.7463339144573511
Eps8l1,-0.04133809523809617,-0.20404501005291958,0.48641725351976317,0.6974307418637408
Eps8l3,0.031370000000000786,0.3888115309695341,0.4942645338845727,0.7030394966746696
Epsti1,-0.006364166666666504,-0.045648851648732974,0.48788568864831433,0.6984792824255848
Epx,0.00038666666666653526,0.0026772408997561897,0.4816672639682362,0.6940225241072773
Epyc,-0.10881000000000007,-1.1602079741310045,0.5938402119364307,0.7706102853819372
Eqtn,0.06060333333333334,0.6942119046055146,0.5218275140413347,0.7223762967050723
Eral1,0.0776366666666668,0.7146666555670741,0.5246301699831526,0.7242911186886869
Erap1,-0.1063833333333335,-1.5226155000588812,0.6748631634182962,0.8215005559452143
Erbb2,-0.04171333333333305,-0.1553137437398495,0.4836768632495405,0.6954688082506221
Erbb2ip,-0.2060600000000008,-1.8553315964507564,0.7685212777323759,0.8766534536134424
Erbb3,-0.027463333333333395,-0.06697827890676838,0.5558625961968587,0.7455286334692701
Erbb4,-0.10379333333333296,-0.7424321498933828,0.5276004580996091,0.7263611072322148
Erc1,0.14581,1.4177273507391492,1.0474933709473502,0.9608591724299925
Ercc1,0.051106666666666634,0.6482167482179947,0.5166820793891924,0.7188060095666928
Ercc2,0.010369999999999102,0.1111396642175861,0.48269600208019975,0.6947632705319127
Ercc3,-0.18676666666666453,-2.4387976578491743,0.977311167994218,0.9885904956018029
Ercc4,0.04159285714285626,0.453624562741577,0.5307479256136212,0.7275217319877262
Ercc5,0.13167666666666733,1.731337421119525,0.7314607721474006,0.8552547995465448
Ercc6l,0.009626666666665784,0.07403365583988003,0.4821234151830847,0.6943510748771724
Ercc6l2,-0.08923666666666652,-0.9225717766390276,0.6503259359967465,0.7850749917169979
Ercc8,-0.10200491228070183,-1.0055546425695034,0.6225929646942309,0.7852037950743581
Ereg,-0.03467999999999982,-0.17452068420073819,0.4842047891011578,0.6958482514896174
Erf,0.0008150000000006763,-0.23396973042854488,0.51365256557073,0.7165255703240483
Erg,-0.11298666666666701,-0.724640717425984,0.5254253474459701,0.7248622955058225
Ergic1,0.030907500000000532,0.31779908683056407,0.5035588068033945,0.7092296716202635
Ergic2,-0.03391277777777738,-0.3397514809514491,0.5576276578985886,0.7454804061127016
Ergic3,-0.01965000000000039,-0.22670957396024904,0.48594976924376954,0.6971009749267103
Erh,-0.0712333333333337,-0.6667479118158891,0.5187127314925707,0.7202171419041418
Eri1,0.2769433333333331,1.7058048836538249,0.7253774058002548,0.8514493790670807
Eri2,-0.06375318181818165,-0.6375422084610954,0.5297140637303285,0.7270450658232185
Eri3,-0.010658666666666861,-0.1933934861418027,0.48478941208622056,0.6962681769584262
Erlec1,-0.20068857142857105,-3.1715134313464537,1.5725459431765951,1.1981309409964003
Erlin1,0.04704933333333443,0.6715655930080107,0.5772615080581153,0.7583505139380418
Ermap,-0.060740000000000016,-0.528728127676713,0.5049627860830435,0.7106073360746028
Ermp1,-0.050153333333332384,-0.3634056218684776,0.49267197050046785,0.7019059555955255
Ern1,-0.008079999999999532,-0.06147778894259348,0.4892919968230762,0.6994834922203894
Ern2,0.08690666666666758,1.0843055780976993,0.5796432155578154,0.7613430340902946
Ero1l,0.03431111111111177,0.9512995272862163,0.7471289898245684,0.8398724685922598
Ero1lb,0.15295777777777855,1.9680198239345792,0.898301331906254,0.930711583904528
