MGI symbol,430AV2_HypoT_6h_Enrich,430AV2_HypoT_6h_Hedges_g,430AV2_HypoT_6h_Var_g,430AV2_HypoT_6h_SEg
0610005C13Rik,0.10250199999999943,0.9387775172648354,0.38017627245720753,0.6165843595625886
0610008F07Rik,0.11196200000000012,0.6059933071174691,0.3544725055246694,0.595375936299637
0610009B22Rik,0.2512319999999999,0.97505077585985,0.38364731188635587,0.6193926960227703
0610009D07Rik,0.7592580000000009,1.4397683948166557,0.43975939373107326,0.6631432796171313
0610009O20Rik,0.015425999999999718,0.11808959679246962,0.3368083687546415,0.5803519352553599
0610010K14Rik,-0.27612599999999876,-1.3696021974762065,0.4299016200776937,0.6556688341515812
0610012G03Rik,0.4879286666666678,1.4018234246053856,0.4394465116732785,0.6620128017622553
0610031J06Rik,-0.10399400000000192,-0.5583065836141402,0.3516964231764557,0.5930399844668619
0610037L13Rik,0.10382599999999975,0.8800275917575784,0.37483353922384316,0.6122365059548828
0610040J01Rik,-0.055630000000000734,-0.6080885728775648,0.3545996967343248,0.5954827425999218
1100001G20Rik,-0.1169020000000005,-0.8789522889739967,0.37473896742574253,0.6121592663888561
1110001A16Rik,0.5315139999999996,1.4903614741211928,0.4471699772883458,0.6687076919614023
1110001J03Rik,0.4870940000000008,1.6288261645284439,0.4687648448237332,0.684664037922055
1110004E09Rik,-0.09859231578947435,-0.34766814823236,0.34881379811132135,0.5905710005744345
1110004F10Rik,-0.7178179999999994,-1.6336559895360683,0.46955270571846464,0.6852391595045226
1110007C09Rik,0.18102000000000018,1.158836078667625,0.403256163972199,0.6350245380866781
1110008F13Rik,0.3953199999999999,2.2346334701632804,0.5857904484098103,0.7653694848958968
1110008J03Rik,-0.0334260000000004,-0.3372844469305755,0.3417991510181743,0.5846359132128083
1110008P14Rik,-0.1675299999999993,-0.3598473116674401,0.34258561549682526,0.5853081372207508
1110012L19Rik,0.5998980000000005,1.615388637558272,0.4665851336287296,0.6830703723839364
1110032A03Rik,0.49221199999999854,1.099348342470729,0.396539450015768,0.6297137842034015
1110035H17Rik,0.30805599999999966,1.8270430253821328,0.5030154219409859,0.7092358013672081
1110037F02Rik,-0.2697530000000006,-1.100164232218002,0.39694616858923243,0.6299982814226367
1110038F14Rik,-0.008714000000000333,-0.07999356771419887,0.3364310596548934,0.580026774946548
1110051M20Rik,-0.35406200000000254,-1.7881072862335208,0.49597749446518136,0.7042566964290659
1110057K04Rik,-0.003287000000000262,0.24934262520370956,0.34960634129211554,0.5911970586791615
1110058L19Rik,0.7059700000000007,1.2671926061599994,0.41639996616643965,0.6452906059803131
1110059E24Rik,0.3180779999999981,1.0295158607879402,0.3891062564918078,0.6237838219221526
1110059G10Rik,0.6256419999999991,1.6390673880350835,0.47043820623711863,0.6858849803262341
1190002N15Rik,-0.026885999999999743,-0.3452842878149677,0.36592074688028653,0.6045922810992836
1190005I06Rik,0.2401200000000019,0.8808478480148311,0.37490575767872897,0.6122954823275516
1200011I18Rik,-0.3855540000000004,-2.358057859204705,0.6827395941885886,0.8084270827771811
1200014J11Rik,-0.33092799999999833,-1.756543117211422,0.4903832972422521,0.7002737302242974
1300017J02Rik,0.04956600000000044,0.36933414812860094,0.34293149675980505,0.5856035320588538
1500015O10Rik,1.1253280000000006,1.3551953602741669,0.42793883433654256,0.6541703404592282
1600012H06Rik,0.038326000000000526,0.5784828850325138,0.42027417554933755,0.646198280026412
1600014C10Rik,-0.1669180000000008,-0.8172603197224964,0.369506832620757,0.6078707367695512
1600015I10Rik,0.1314820000000001,1.0448251454581223,0.39069409034019037,0.6250552698283491
1600029D21Rik,0.09892699999999932,0.6399286650563526,0.35661762833706984,0.5971732108118384
1700001C19Rik,0.06977153846153906,0.664647761077118,0.367320426433658,0.6055732551153835
1700001F09Rik,0.06689399999999956,0.5912029753535166,0.35358715901445364,0.5946319525676816
1700001G17Rik,0.2693479999999999,1.9999557206174514,0.5361022553326346,0.7321900404489496
1700001K19Rik,0.09020200000000056,0.6762339145708173,0.3589757264718996,0.5991458307222872
1700001O22Rik,0.005226000000000397,0.07276028072762232,0.3363758140336892,0.5799791496542692
1700008F21Rik,0.08895199999999992,0.6715303517158033,0.35865876177488865,0.5988812584936087
1700010I14Rik,-0.0030994999999996997,-0.01435346135990006,0.3361493712308756,0.5797839002145259
1700011A15Rik,-0.029083999999998333,-0.39398071874778484,0.34387215144836214,0.5864061318304594
1700011H14Rik,0.06559800000000049,0.8709394929095404,0.3740378911265874,0.6115863725808378
1700012L04Rik,0.2565639999999991,1.2486774041138462,0.41407087408833576,0.6434833906856771
1700016D06Rik,-0.03259799999999924,-0.7367075538643817,0.36324801210715313,0.6027005990598924
1700017B05Rik,-0.16582599999999825,-2.3347186546854735,0.6086566709379283,0.7801645153029765
1700018B24Rik,0.19044799999999995,1.098831591348179,0.3964826544183496,0.6296686862297899
1700018F24Rik,-0.07203999999999944,-0.5465775366964861,0.35104846129217104,0.5924934272143203
1700019G06Rik,-0.07416800000000023,-0.7652305822227001,0.36539000330955573,0.6044749815414661
1700019G17Rik,-0.05356000000000031,0.3943684382847493,0.532176945660912,0.7240788235878917
1700019L03Rik,0.1987679999999994,1.8500246371773426,0.507240669019269,0.7122083045143949
1700019N19Rik,0.07774600000000031,0.7401654703343524,0.3635033572848747,0.6029123960285397
1700020I14Rik,-0.23194200000000098,-1.082736777678344,0.3947270575979753,0.6282730756589647
1700021F05Rik,0.20124400000000087,0.9165720514408923,0.3781163273852394,0.6149116419334076
1700028P14Rik,0.02936599999999956,0.19074720366807352,0.33793033589647054,0.5813177581120935
1700029F12Rik,0.27887599999999946,1.7633584965918423,0.49158277048624316,0.7011296388587799
1700029H14Rik,-0.04971000000000014,-0.3013802065030316,0.3406526125547016,0.5836545318548478
1700029P11Rik,-0.03916200000000103,-0.4025724301651593,0.34421433918756517,0.586697826131617
1700030K09Rik,-0.09129200000000015,-0.5823736874323627,0.35306906670178945,0.5941961517056379
1700034I23Rik,0.1229520000000015,0.8790782197034263,0.37475003692895836,0.6121683076809501
1700037H04Rik,-0.40103680000000186,-1.8450442216017693,0.5143592860483114,0.715285527944573
1700052N19Rik,-0.21863399999999977,-0.5965254924576097,0.35390324426870073,0.5948976754608316
1700054O13Rik,-0.07570599999999938,-0.6383177934946808,0.356483591385707,0.5970624685790483
1700065I17Rik,0.05565200000000026,0.6297460434434377,0.3559401150727443,0.5966071698133909
1700067P10Rik,-0.05065400000000064,-0.38574686841722544,0.3435511434357959,0.5861323599971221
1700073E17Rik,-0.02689399999999953,-0.28048742267053717,0.3400447708249291,0.5831335788864581
1700074P13Rik,0.09575600000000062,1.0762399453657092,0.3940257321111503,0.6277146900552434
1700080E11Rik,-0.11675400000000025,-1.2740711230413813,0.4172739724395074,0.6459674701093758
1700082M22Rik,-0.08048399999999933,-0.37699600688377494,0.34321741057142663,0.5858476001243212
1700088E04Rik,0.18179799999999968,1.0908801041640723,0.3956120811941619,0.6289770116579476
1700093K21Rik,-0.0711940000000002,-0.8806678585444739,0.37488990496477653,0.6122825368771974
1700094D03Rik,0.288759999999999,1.1068433749291955,0.39736622394234367,0.6303699104036801
1700102P08Rik,0.1064980000000002,1.039259557291501,0.39011413248219745,0.6245911722736701
1700120B22Rik,-0.047265999999999586,-0.5443313633895464,0.3509259427695872,0.5923900258863135
1700123K08Rik,0.0694019999999993,0.7055531269547034,0.3610013718588891,0.6008338970621491
1700123O20Rik,0.3592360000000001,2.4717791687705604,0.6415957240695151,0.8009967066533514
1700129C05Rik,-0.007324000000000552,-0.048211653012930254,0.33622732928542304,0.5798511268294846
1810009A15Rik,0.8142239999999985,1.7152200379414817,0.48321010003891,0.6951331527404732
1810009J06Rik,0.1463259999999993,0.6588672193756205,0.3578164117494992,0.598177575431827
1810011O10Rik,0.1663180000000013,1.581760402800567,0.4612094097045017,0.6791240017143421
1810019J16Rik,0.2904039999999988,1.9827672836019667,0.5336205523923996,0.7302558751231126
1810021B22Rik,0.2896919999999996,1.7177674747751381,0.4836473659808788,0.6954476011755873
1810026J23Rik,-0.21520600000000023,-0.9113865015401597,0.4822464688562926,0.687795784119093
1810030O07Rik,-0.22296499999999986,-0.8450325963641666,0.3820382356187433,0.6173171113238759
1810032O08Rik,-0.22818399999999972,-1.485700835656873,0.44647645976468764,0.6681889401693862
1810037I17Rik,0.6185259999999975,1.3334360818639177,0.4250137003319409,0.651930748110519
1810043G02Rik,-0.3831699999999998,-1.5809012784040888,0.4610735537140952,0.6790239713839971
1810055G02Rik,0.14651399999999892,0.7526672536402793,0.36443651084623113,0.6036857716115489
