MGI symbol,430AV2_WB_D2_Enrich,430AV2_WB_D2_Hedges_g,430AV2_WB_D2_Var_g,430AV2_WB_D2_SEg
Ccl20,0.0858266666666676,1.6111516077649783,0.6979841252669728,0.8354544423647365
Ccl22,-0.12546999999999997,-0.419707421347447,0.4963461932945102,0.7045184123175988
Ccl24,-0.07346666666666657,-0.6221343866038681,0.5139209329162475,0.7168827888269096
Ccl25,0.09609666666666694,1.1437423072996444,0.5906788721255928,0.7685563558553092
Ccl27a,-0.059956666666666436,-0.828829650485378,0.5389132157936427,0.7341070874154826
Ccl28,-0.05030166666666647,-0.14502549528295886,0.5593143148846763,0.7477141063879641
Ccl3,-0.07461666666666611,-0.4417629005789104,0.4979295383606576,0.7056412249583053
Ccl4,-0.3430666666666671,-2.041635019248181,0.8290227959850434,0.9105068895868078
Ccl5,0.17070666666666723,0.6896616057719225,0.5213027608729922,0.7220129921774208
Ccl6,0.03541666666666643,0.16360259495510898,0.4838971507563371,0.69562716361305
Ccl7,0.14443333333333364,1.2087604165402805,0.6034251453828859,0.7768044447496976
Ccl8,-0.10512333333333324,-0.9799779045108311,0.5616963911107865,0.7494640692593518
Ccl9,-0.059470000000000134,-0.28847863772607735,0.49168991017890934,0.7011827865223135
Ccm2,0.07334666666666667,0.42962257396295805,0.4973093466973546,0.7051959034350173
Ccm2l,-0.019763333333333577,-0.2025330416719842,0.48508496941407536,0.6964804156715932
Ccna1,-0.03764999999999974,-0.10861441073004456,0.4826497575181862,0.6947299889296461
Ccna2,0.10849999999999982,0.3303453127686866,0.4931902987045209,0.7022431874801596
Ccnb1,0.01048833333333321,-0.6624433722238616,0.6176434885386816,0.7821129148141546
Ccnb1ip1,-0.08137333333333352,-0.4027088736439009,0.49518120307596153,0.7036911276092385
Ccnb2,0.1647633333333327,1.4340803918419853,0.6530488808554717,0.8081143983715868
Ccnb3,0.11289333333333262,0.760384004464401,0.5298486528537764,0.7279070358595089
Ccnc,0.06601784313725524,0.443446673054872,0.5308173581721598,0.7283672518421307
Ccnd1,0.013293333333333083,0.1326265067825994,0.4866587656435882,0.6976074456031914
Ccnd2,0.20003466666666672,1.9351599503613848,0.9381213133430297,0.934375269097523
Ccnd3,0.3810499999999992,3.3322094082310416,1.4069682950252889,1.1861569436736816
Ccndbp1,-0.07673666666666712,-0.5363930203018221,0.5056431226857092,0.7110858757461782
Ccne1,-0.06822999999999979,-0.4498188999148807,0.49852808689338607,0.7060652143346152
Ccne2,-0.21941333333333324,-0.6746334875315467,0.519594195208248,0.7208288251785219
Ccnf,0.39657333333333256,0.8041154092015629,0.5355501326096164,0.7318129082010076
Ccng1,0.1453836666666665,0.6473059531899584,0.5829680165340753,0.7580371707146589
Ccng2,0.12281717948717957,0.44252550817399045,0.5078030033829822,0.7124064643028873
Ccnh,0.004729111111111806,0.1324412473740607,0.49632764023807174,0.7044876047938501
Ccni,-0.10104666666666606,-0.21213032128604437,0.5011032683171938,0.7078035403707456
Ccnj,-0.06671000000000049,-0.25441901000838346,0.4870607527211371,0.6978973797924284
Ccnk,0.06368999999999936,0.28895207122368355,0.488624441622038,0.6990167677688698
Ccnl1,-0.005126666666669166,-0.02848562870229234,0.48173428592021367,0.6940708075695258
Ccnl2,0.23246298245614108,1.830251474783331,0.8846947696384917,0.9196480491297929
Ccnt1,0.005539999999999878,0.02271194296910584,0.48170965269611926,0.6940530618735999
Ccnt2,0.09592777777777783,0.29860512225323776,0.4942308667443722,0.7029248990654854
Ccpg1,0.08538333333333448,0.22798024687727866,0.4859979160805186,0.6971355076887984
Ccr1,0.09086666666666687,0.2584647079181311,0.4879483648452791,0.6985271725037452
Ccr10,0.22465000000000046,0.5374356125912852,0.5057364198067807,0.7111514745866598
Ccr1l1,0.01602666666666641,0.10410596650167878,0.4825698376884373,0.6946724679217087
Ccr2,-0.043782298850574594,-0.267692191849494,0.4898349977257778,0.6998568964399424
Ccr3,0.03326999999999991,0.4336463594143384,0.4973374304194424,0.7052215470470555
Ccr4,-0.05055333333333323,-0.40018630794252397,0.49501242342205565,0.7035711928597245
Ccr5,0.022233333333333972,0.7436635905164402,0.5774597021989986,0.75855701454839
Ccr6,0.07662666666666773,0.1793082722092845,0.4843459547068898,0.6959496782863613
Ccr7,0.045556666666666246,0.13864474316272976,0.48326853040055484,0.6951751796493851
Ccr8,-0.1967566666666669,-1.1361661750971184,0.5892394647862346,0.7676193488873471
Ccr9,0.08658500000000036,0.5952379498657056,0.5140827023427064,0.716879798210227
Ccrl1,-0.060140000000000526,-0.5063967162686654,0.5030364695206405,0.7092506394220879
Ccrl2,-0.08713333333333306,-0.3803088774901818,0.49371957019148677,0.7026518129141109
Ccrn4l,0.2539666666666651,2.1991748219503346,0.8846974914583572,0.9405835908936307
Ccs,-0.3203599999999991,-3.935573209508034,1.7723947072831139,1.3313131514723024
Ccsap,0.09862333333333506,0.77932382986942,0.5322788026501949,0.7295743982968391
Cct2,-0.04481333333333204,0.01661154262235613,0.5268689147228643,0.7258560069736197
Cct3,0.01576333333333224,0.11039854339496828,0.4826823198653111,0.6947534237881176
Cct4,0.17323719999999965,1.416616538272708,0.6624970538840504,0.8117806632330787
Cct5,0.08111000000000068,1.3266421556007413,0.6283316174180816,0.7926737143478908
Cct6a,0.04423000000000066,0.4840727904630579,0.5088676939885074,0.7131430777924094
Cct6b,-0.01677333333333264,-0.08592092935958105,0.4822818671751678,0.6944651662791791
Cct7,0.16803000000000168,2.2850701004851124,0.9167954470109201,0.9574943587358204
Cct8,-0.04870000000000019,-0.22927597740925826,0.48604728948474746,0.6971709184158125
Ccz1,-0.28208333333333346,-1.4547150927091228,0.6580163334129759,0.8111820593510287
Cd109,0.002923333333333389,0.01635038543690282,0.4816889445919945,0.6940381434705116
Cd14,-0.19863333333333166,-0.7190820266840724,0.5247565800916727,0.7244008421389864
Cd151,-0.07595333333333443,-0.49987646084148013,0.5024897063419501,0.7088650833141311
Cd160,0.019996666666666663,0.14554317483783094,0.4834319013118229,0.6952926731325614
Cd163,-0.11221333333333305,-0.994450501513661,0.5640776499967309,0.7510510302214697
Cd164,-0.0866066666666665,-0.5157015165130875,0.5038290045111582,0.7098091324512232
Cd177,-0.03656000000000015,-0.1692191855722457,0.48405292773047776,0.6957391233289082
Cd180,-0.02949000000000046,-0.29734496085909556,0.4890345021456914,0.6993100186224214
Cd19,0.09163333333333412,0.49447739734992746,0.5020423247074964,0.7085494511376721
Cd1d1,-0.13107333333333315,-0.5751503357397998,0.5092331590584669,0.7136057448328642
Cd1d2,-0.0846600000000004,-0.8215423124701754,0.5379109809315702,0.7334241480422977
Cd2,0.02383000000000024,0.23070561088413627,0.4861020899077851,0.6972102193081977
Cd200,-0.16114333333333342,-0.7220385636090628,0.5251116406115531,0.7246458725553836
Cd200r1,-0.05415666666666663,-0.3229984842976887,0.4903606684048836,0.7002575729007746
Cd207,0.05517333333333285,0.3047987320661266,0.4894085222557598,0.6995773883250943
Cd209a,-0.08634999999999948,-0.5532298250631096,0.5071719366116131,0.7121600498565004
Cd209b,0.04662666666666748,0.3020486242141073,0.48926944761580293,0.6994779822237458
Cd209c,0.06659333333333262,0.2178240218395145,0.4856206087075283,0.6968648424963971
Cd209d,-0.025940000000000296,-0.3355607069376299,0.4910500823367068,0.7007496573932139
Cd209e,0.14225666666666736,0.7886064813317178,0.5334916818665327,0.730405149123781
Cd209f,0.0691566666666672,0.3018313178311452,0.48925851203530707,0.6994701652217249
Cd209g,-0.054756666666666565,-0.1987436649548514,0.4849582536966404,0.696389441115128
Cd22,0.009771666666666512,-0.3514652270470917,0.5621912397690663,0.7489341292117027
Cd244,0.12346833333333307,0.45642039993074507,0.5061741199583283,0.7112867690340436
Cd247,-0.011467121212121345,-0.13057095471045643,0.5010627725644416,0.7077503451588386
Cd248,-0.13113666666666646,-0.5652815389795827,0.5082952681925937,0.7129482927902933
Cd24a,0.0240850000000008,0.10552025461699971,0.48278786264043944,0.6948291092762516
Cd27,0.13478333333333303,0.8875915336048162,0.5473182275439124,0.7398095887077379
Cd274,-0.1654666666666671,-0.9484357864378481,0.5566275367496649,0.7460747527893333
Cd276,0.04067333333333334,0.2444864791983552,0.4866478032092339,0.6976014644546225
Cd28,-0.062440000000000495,-0.7180343945976005,0.5254812664814079,0.7248529141822483
Cd2ap,-0.0419299999999995,-0.12845788911304692,0.5159834889732868,0.7182732344464577
Cd2bp2,0.08907871794871748,0.2956221240192175,0.5424103556743188,0.736228272031624
Cd300a,0.2173366666666663,1.3361748330858358,0.6304469320476633,0.7940068841311537
Cd300ld,-0.08142333333333251,-0.3759595916128789,0.4934454678771435,0.7024567373704543
Cd300lf,0.018196666666667305,0.12031943922737202,0.48287306395466567,0.6948906848955926
Cd302,-0.015280000000000626,-0.06251981697873187,0.4819923939595878,0.6942567205001243
Cd320,0.049653333333333195,0.2744797798987122,0.48795892102089244,0.6985404386328701
Cd33,-0.15994333333333266,-0.7169400293073561,0.5245002504686026,0.7242238952620954
Cd34,-0.5017566666666671,-1.6960035409504441,0.7213690009097036,0.8493344458513993
Cd36,-0.019043333333333152,-0.6326785301411003,0.5870153935739607,0.7618237458298399
Cd37,-0.08215037037036982,-0.5776187037432139,0.514963226757155,0.7175663780196363
Cd38,0.02486888888888868,0.23074213031012705,0.5043197630544007,0.7099791042253393
Cd3d,0.019526666666665804,0.14227433886911178,0.4833534989583868,0.6952362900182835
Cd3e,0.03052333333333479,0.09728436817830793,0.482455354024321,0.694590061852544
Cd3g,-0.006089999999999041,-0.027126812613707807,0.4817279886635482,0.6940662710891146
Cd4,0.06599285714285726,0.27745609044939984,0.5256728039345204,0.7250260447052163
Cd40,-0.0051033333333325714,-0.027956806672952143,0.48173179858661236,0.6940690157229411
Cd40lg,0.13492999999999977,0.526778010294278,0.5047912560107998,0.7104866332386555
Cd44,-0.00273523809523787,-0.030250714710254284,0.48523005877721,0.6965845666268015
Cd46,0.043233333333333235,0.21514283456483452,0.48552386993871594,0.6967954290455097
Cd47,-0.08847738095238025,-0.6724423073990211,0.601317609501246,0.7711440299923253
Cd48,0.12919333333333283,0.7326768914927879,0.5264012856106278,0.7255351718632446
Cd5,0.10182999999999964,0.3931613052635603,0.49454798432971214,0.7032410570563356
Cd52,-0.1374533333333341,-0.7169568137669017,0.5245022560672322,0.7242252799144975
Cd53,0.0004933333333339007,0.0032502204204514023,0.4816675469943984,0.6940227280099682
Cd55,0.07056333333333331,0.4361716131578007,0.5303110002024989,0.7267522940611243
Cd59a,-0.09928166666666627,-0.6609764763598479,0.5708186496075225,0.7532824701320227
Cd59b,-0.22961000000000098,-1.4565479018077412,0.6584609825217109,0.8114560878579388
Cd5l,-0.08374000000000015,-0.40158810945568346,0.49510608413801577,0.7036377506487381
Cd6,-0.22177999999999987,-1.3681276002433893,0.6376477608789778,0.7985284972240989
Cd68,0.11711000000000116,0.8424157712519408,0.5408053609711667,0.7353946974048472
Cd7,0.0019300000000006534,0.023380459778474375,0.481712220491621,0.6940549117264577
Cd70,0.5842533333333342,1.9976086025608355,0.814203344085421,0.9023321694838443
Cd72,-0.02506000000000075,-0.12950534842742056,0.48306430293927555,0.6950282749207225
Cd74,-0.1825533333333338,-1.2510938618104723,0.61210298758832,0.7823701090841343
Cd79a,0.19238,1.0120870045265913,0.5670266753943006,0.7530117365581367
Cd79b,-0.3018900000000002,-1.8989197748106288,0.7821580259305708,0.8843969843518072
Cd80,-0.057501666666667006,-0.36984409473535235,0.4937992505112852,0.7026964562696495
Cd81,-0.01960333333333608,-0.2528533824986781,0.4869945694200852,0.6978499619689643
Cd82,-0.03070333333333375,-0.17466628485271635,0.49010514513450987,0.699999230362854
Cd83,-0.3574233333333332,-1.3458809978788697,0.6326163050376183,0.7953718030189518
Cd84,0.10250000000000048,0.333896765592058,0.4909572541727364,0.7006834193647916
Cd86,0.11490599999999987,0.6703424118926429,0.525085469253851,0.7242879268799882
Cd8a,-0.07474999999999987,-0.3487337533966784,0.4918779697357163,0.7013389974907914
Cd8b1,0.2698799999999997,1.464760877164923,0.6604603689394128,0.8126871285675766
Cd9,-0.06630333333333382,-0.672218473552522,0.5193231396821067,0.7206407840818522
Cd93,-0.009771666666666512,-0.3741585968882549,0.5325599639252722,0.7291771165703966
Cd96,-0.03195000000000059,-0.2621920820714587,0.48739539065841375,0.6981370858638106
Cd97,-0.06792666666666758,-0.48033200893640304,0.5008932365674066,0.7077381129820596
Cd99l2,-0.02567333333333366,-0.23282946268611907,0.5021641183629819,0.7085760355991184
Cda,-0.14188666666666627,-0.6215441201307822,0.513859757772429,0.7168401200912439
Cdadc1,-0.008955333333333234,0.058463194072166554,0.4934196394053767,0.7023942721885711
Cdan1,-0.004573333333332208,-0.020919501744601655,0.4817031354627701,0.6940483668036185
Cdc123,-0.053739999999999455,-0.3168396008302348,0.49003227772118846,0.7000230551354637
Cdc16,-0.03134999999999799,-0.3682416036330658,0.49296682322052093,0.7021159613771225
Cdc20,-0.01714999999999911,-0.10897443682306807,0.48265628565674196,0.6947346872416419
Cdc23,-0.07830999999999921,-0.314286568890821,0.4898980039487636,0.6999271418860421
Cdc25a,-0.13678166666666636,-0.8342233460942592,0.5404928961241888,0.7351214795693333
Cdc25b,-0.057289999999999175,-0.2877645819424124,0.48856737121837424,0.6989759446636016
Cdc25c,-0.03721999999999959,-0.5464257246423736,0.5065484227125785,0.7117221527482326
Cdc26,-0.06140999999999952,-0.3667921703382567,0.4928780413517872,0.7020527340248646
Cdc27,0.029976666666667207,0.1288941884402546,0.48305114265113935,0.6950188074082162
Cdc34,0.057923333333333105,0.5585781479299216,0.507667462278735,0.7125078682223341
Cdc34-ps,0.057923333333333105,0.5585781479299216,0.507667462278735,0.7125078682223341
Cdc37,0.0031050000000010236,0.19113358549149312,0.5045141712792952,0.7102074674161885
Cdc37l1,0.24522833333333383,0.8727767327002437,0.5632044569452843,0.7491071848837743
Cdc42,-0.06504733333333465,-0.4620845391270797,0.5338754563550481,0.7279968039479431
Cdc42bpa,0.10525333333333187,0.7057766904057469,0.5231767280600074,0.7233095658568379
Cdc42ep1,0.11238333333333372,0.9771466294004345,0.5612346279457191,0.7491559436764278
Cdc42ep3,-0.154046666666666,-0.6606075483710959,0.5180597039738366,0.7197623680376724
Cdc42ep4,0.10747333333333309,0.7666173402911802,0.5306418455362601,0.7284516768710606
Cdc42ep5,-0.1406833333333326,-0.981622738706165,0.5619652667620826,0.7496434264115724
Cdc42se1,0.17214047619047715,1.0804634737081569,0.6270616432486579,0.7896037526645993
Cdc45,0.0767199999999999,0.35066046280700186,0.4919135633480017,0.7013654991144073
Cdc5l,0.08243166666666601,0.6999161526280425,0.5407829957089562,0.7344375636384973
Cdc6,0.12227999999999994,0.9907836258382127,0.5634710161024262,0.7506470649395934
Cdc7,0.14244166666666702,0.3876788437823829,0.5006861225052134,0.7074769264359305
Cdc73,-0.028665185185184683,-0.12257225225072413,0.49109612924174234,0.700758779888936
Cdca3,0.020793333333332775,0.10084733168018427,0.4825141820255843,0.6946324078428707
Cdca4,-0.012693333333333445,-0.08970401922384741,0.4825163777645048,0.6946338091420753
Cdca5,0.04012666666666642,-0.055892070260636,0.5270089805840854,0.7259385032255569
Cdca7,-0.012763333333333904,-0.07884015762568541,0.48218464753787016,0.6943951667011157
Cdca7l,0.07893666666666643,0.26491048961052105,0.48751479729214037,0.698222598669035
Cdcp1,-0.07518666666666718,-0.40066240006460124,0.4950441965687938,0.7035937724062045
Cdh1,-0.2457633333333331,-3.497203854232623,1.5008695665049596,1.2250998189963787
Cdh10,-0.02229000000000081,-0.07727266435502131,0.4821642553880436,0.6943804831560602
Cdh11,0.04389666666666692,0.17218709284612738,0.4841373662452333,0.6957998032805365
Cdh13,-0.11589190476190415,-0.22607251888828686,0.4929514588415867,0.7020994250250459
Cdh15,0.013706666666666756,0.057451251766599154,0.4819417205274623,0.6942202248043933
Cdh16,-0.10809666666666473,-0.91935015377755,0.5521003921042337,0.7430345833837303
Cdh17,-0.2141700000000002,-2.760534872041113,1.1167127316462535,1.05674629483441
Cdh2,-0.11429499999999981,-0.5085658271029515,0.5360306195412017,0.7312373560139237
Cdh20,0.0009299999999994313,0.005106896865242427,0.4816688400329659,0.6940236595628178
Cdh22,-0.12551000000000023,-0.6771475995013058,0.5198774059591983,0.7210252464090271
Cdh23,0.14250843749999978,0.4579879930689558,0.5049407557330909,0.7104406384555384
Cdh3,0.06321000000000065,0.47075918085688745,0.500134517196754,0.707201892811914
Cdh4,-0.1702125000000011,-0.6128594033333739,0.5213619572467688,0.7218779169450944
Cdh5,-0.0875616666666672,-0.37320498861418905,0.5021409698654421,0.7084743589494351
Cdh6,0.16051333333333417,0.6359599954775427,0.5153704263206496,0.7178930465749405
Cdh8,-0.07399333333333402,-0.19272292749836248,0.4847618438986282,0.6962484067476408
Cdh9,-0.15432333333333315,-0.6692784817740978,0.5189944738471534,0.7204127107756729
Cdhr1,-0.14301333333333321,-0.7548684700564147,0.5291522005904425,0.7274284848632493
Cdhr4,0.20853666666666815,0.38230088834031356,0.4938461641021493,0.7027418901005897
Cdhr5,-0.039949999999999264,-0.16777025104337154,0.48401223809459626,0.6957098806935231
Cdip1,0.010035000000000238,0.08034486225999934,0.48228719617930066,0.6944689367140958
Cdipt,-0.08801333333333261,-0.7572149822073845,0.529447877439944,0.7276316907886462
Cdk1,0.11212666666666671,0.655468525994246,0.5174699157140891,0.7193538181688403
Cdk12,-0.012910000000000088,-0.17759248183953927,0.4985948361971844,0.7061060964717842
Cdk14,0.129785213675214,0.307670532718104,0.4930226892665465,0.7021196043170904
Cdk16,-0.02148952380952553,-0.3169163105844886,0.5272304218454875,0.7254216742279616
Cdk18,-0.09608333333333263,-0.707079459790697,0.5233301135381586,0.7234155883986456
Cdk2,-0.1452033333333338,-1.1775940552417692,0.5972273132450628,0.772804835158957
Cdk2ap1,0.028173333333334938,0.33940994760859405,0.49126659271130557,0.7009041251921017
Cdk2ap2,0.3890833333333319,3.9979127917088992,1.8136088908424706,1.346702970533024
Cdk4,0.09651099999999961,0.6061932307162958,0.534613524997559,0.7311490755018195
Cdk5,-0.030258333333332388,-0.20672172331349128,0.5130086210998877,0.71611151531616
Cdk5r1,0.10409313725490123,0.24353910602746054,0.5387205398909566,0.7324883912252523
Cdk5r2,0.075448333333334,0.10544441372217064,0.5305133708437797,0.7283060242005087
Cdk5rap1,-0.22783666666666758,-1.1387088020936962,0.5897214779971383,0.7679332510037172
Cdk5rap2,-0.06997333333333344,-0.4482844039085703,0.49841324223230515,0.7059838824168051
Cdk5rap3,-0.33159000000000116,-3.9974776109186867,1.8133189374830143,1.3465953131817348
Cdk6,-0.13972666666666633,-1.6774258142536438,0.7161464468603749,0.8462543629786348
Cdk7,0.11852499999999999,0.7184258839445901,0.5425580462627962,0.7356200653891585
Cdk8,-0.009486666666664867,-0.11208202239831125,0.48271353164540787,0.6947758859124342
Cdk9,-0.052496666666666414,-0.4166933709017155,0.4961361137794528,0.7043693021274088
Cdkal1,-0.057763333333332945,-0.3169395513014506,0.49003755659826365,0.7000268256276067
Cdkl2,0.04967333333333368,0.2997055374167789,0.4891519507631899,0.699393988223512
Cdkn1a,0.7063911111111109,4.423523435900816,2.208651308909904,1.4602438630722243
Cdkn1b,-0.035661666666666925,-0.13005627056693853,0.5267531143726293,0.7256970526697288
Cdkn1c,-0.21625999999999923,-3.330107519690527,1.4058013410582828,1.1856649362523473
Cdkn2a,0.003996666666666648,0.0653020558443159,0.4820220298747911,0.6942780638006584
Cdkn2aipnl,0.04591666666666683,0.568514958761676,0.5086007715279824,0.7131625141073965
Cdkn2b,-0.062293333333333756,-0.9181610687394096,0.5519183123457245,0.7429120488629354
Cdkn2c,-0.05367333333333324,-0.30689887185795134,0.48951557646230687,0.6996538976253236
Cdkn2d,-0.22184333333333583,-1.1458108733718988,0.5910735464614394,0.7688130764115809
Cdo1,-0.04813666666666716,-0.20188666462060273,0.4850631854459692,0.696464776888228
Cdon,-0.004649999999999821,-0.04383094321616931,0.4818267626319348,0.6941374234486531
Cdpf1,-0.2397566666666684,-1.8159880732182272,0.7564843901725706,0.8697611109796589
Cdr2,0.09252666666666531,0.680780906840145,0.5202885535931742,0.7213103032628705
Cdr2l,-0.10805666666666625,-1.026120313851243,0.5694102415415143,0.7545927653652096
Cdrt4,0.016216666666666768,0.1874516902182066,0.4845948446804718,0.6961284685174653
Cds2,0.09285702702702722,0.12459509292764745,0.5151639507178094,0.7176881699722759
Cdsn,0.2625833333333327,2.8002381263206773,1.1351111303416614,1.0654159424101282
Cdt1,-0.2626550000000001,-2.0504550439201337,1.0645093305037805,0.9907188849357317
Cdv3,-0.08042833333333466,-0.48116980489977923,0.5058347065925372,0.7110898112188808
Cdx1,0.036443333333333605,0.2816345602402994,0.4882765021268121,0.6987678456589228
Cdx2,-0.05197166666666653,-0.25369942005931245,0.4871014720087912,0.6979259904347741
Cdx4,0.1879666666666675,1.520109828618497,0.674227824255213,0.8211137705916355
Cdyl,-0.09895666666666658,-0.2672955990045139,0.488781386357297,0.6991189069018492
Ceacam1,0.014894999999999214,-1.6870177366675425,1.1994206690847746,1.0465964112963984
Ceacam10,-0.0024733333333333274,-0.0286226324321317,0.5072837536511272,0.712236137258808
Ceacam11,0.06557000000000013,0.513512926689227,0.5036412938230779,0.7096768939616661
Ceacam12,-0.04646999999999979,-1.0855508926189255,0.579868395038812,0.7614909027945193
Ceacam14,0.027583333333333737,0.7133745487780015,0.5240752705703514,0.7239304321344361
Ceacam2,-0.20367680851063838,-2.2552186910026597,1.1317117095822125,1.0151166810898493
Ceacam9,0.24521000000000015,0.6072301270838504,0.512394035603189,0.7158170405929081
Cebpa,-0.1583799999999993,-0.6943452127169045,0.5218429395352402,0.7223869735365113
Cebpb,-0.1763983333333332,-0.6044444993685686,0.5145473313087272,0.7172190989995261
Cebpd,0.20310000000000006,0.7829512440509178,0.5327510542134065,0.7298979752084578
Cebpg,-0.02055566666666664,-0.03426951909598144,0.49242067814207313,0.7017082074663961
Cebpz,0.1423916666666667,0.9136062821420068,0.5624335756484246,0.7490285238981272
Cecr5,0.12055999999999933,0.9095118824025885,0.5506009886859582,0.7420249245719164
Cecr6,0.012136666666665796,0.24933443601686456,0.4868473050819872,0.6977444410971593
Cel,0.12776000000000032,0.4010433872401114,0.49506964987075175,0.7036118602402547
Cela1,-0.2663133333333336,-1.4582671732332035,0.6588785957107964,0.8117133704151955
Cela2a,0.11674000000000007,0.39229199557977046,0.49449108414966314,0.7032006002199253
Cela3b,0.1537466666666667,0.5897787667873307,0.5191820728893027,0.7202120941121565
Celf1,0.05046829218106935,-0.06412037190882278,0.5393761687916626,0.7339859873122143
Celf2,-0.05078595628415404,-0.3862467716413089,0.5150565562806761,0.7171949952209314
Celf4,0.01738555555555621,0.10419309563912778,0.5173222875802076,0.7188599743227283
Celsr1,-0.0655533333333338,-0.7323567340348998,0.5263621988238554,0.7255082348422073
Celsr2,-0.17233750000000003,-1.6454508164128059,0.7098206672791751,0.8419918298921205
Celsr3,-0.11241333333333259,-0.6405290608292892,0.5158564564805709,0.7182314783414682
Cend1,-0.06747333333333216,-0.5019210887383748,0.5026769390730995,0.7089966469561308
Cenpa,0.03510999999999953,0.32396037527669996,0.4904125270624516,0.7002946001951261
Cenpb,-0.17166666666666686,-0.7484078911828375,0.5283428642987285,0.7268719724261821
Cenpc1,-0.258303333333334,-0.7473739263536784,0.5282139821494427,0.7267833116888711
Cenpe,-0.022703333333334186,-0.24409101764132338,0.4866317020744313,0.6975899240058097
Cenpf,-0.061202380952380696,-0.3568883135183219,0.5168826605404638,0.7187299404390632
Cenph,-0.006086666666667462,-0.04944630339594308,0.48187041140996023,0.6941688637571987
Cenpk,-0.04173666666666698,-0.31932173873511804,0.4901638644024015,0.7001170362178037
Cenpm,-0.14151000000000025,-1.0731360440117486,0.577635080746432,0.7600230790880182
Cenpn,0.20167333333333293,0.6238548167807695,0.5140995693683805,0.717007370511894
Cenpo,-0.01593871794871787,-0.09846624050976642,0.4956085207264585,0.7039416953445734
Cenpq,0.3542433333333328,1.5174679353627314,0.6735590779045025,0.8207064505074287
Cenpt,-0.06913333333333327,-0.4095340286825695,0.49564317672074787,0.704019301383668
Cenpv,-0.008206666666666251,-0.03527116196410565,0.48177033790552476,0.6940967784866349
Cep104,0.20807999999999982,0.8010051739647438,0.5351341073931907,0.7315286100988742
Cep110,-0.057859803921568476,-0.9080349524648791,0.6223777244829033,0.7864049160044834
Cep112,0.029606666666666115,0.3369845982587335,0.4911298849552999,0.7008065959701724
Cep152,0.2654966666666656,0.49461665619667666,0.5020538030489318,0.7085575509786991
Cep19,-0.09327333333333243,-0.4706193403545586,0.5001235469596466,0.7071941366835889
Cep250,-0.08079666666666618,-0.8125527616056075,0.5366868325327415,0.7325891294120747
Cep290,0.03283666666666729,0.118438927149648,0.4828356482886966,0.6948637623942527
Cep350,0.13119714285714337,0.9260577786044814,0.5554875529911973,0.7450975848788313
Cep41,0.1593599999999995,1.4110555695730862,0.6475898183686021,0.8047296554549249
Cep55,0.18234166666666662,1.3827345230096002,0.6761234237191004,0.8171546606751025
Cep57l1,-0.14753833333333288,-1.036326166452248,0.5919819961563167,0.7673446448515625
Cep68,0.016173076923076637,-0.021724176848595657,0.5389750772514543,0.7331916263986107
Cep70,-0.14705166666666725,-0.7953139413583143,0.5405867253650355,0.7348336978019212
Cep85,-0.08248999999999995,-0.901970282508315,0.5494625325440108,0.7412573996554844
Cep89,0.061615185185185356,0.3409961702101882,0.49377786473960167,0.7026556807780309
Cept1,0.15891000000000233,1.8677960073606554,0.7723884937593671,0.878856355589107
Cer1,-0.0026416666666668753,0.16406330725338614,0.6052507851899299,0.777689372242399
Cerk,0.222853333333334,2.8330849013946584,1.150530838209198,1.072628005512255
Cers2,-0.08880999999999961,-0.44927892960018806,0.4984876297152241,0.7060365640072929
Cers4,-0.04902826086956541,-0.3138155026270236,0.5065560120224931,0.7113892726257646
Cers5,-0.25530000000000186,-1.23361942511173,0.6084847405010829,0.7800543189426509
Ces1b,-0.15670333333333408,-2.2573461816883764,0.906300981998591,0.9519984149139068
Ces1c,-0.15670333333333408,-2.2573461816883764,0.906300981998591,0.9519984149139068
Ces1d,0.11929523809523815,-0.6850370460430767,0.6162396278270625,0.782623578257183
Ces1e,0.16178666666666608,0.6179037368755009,0.513483752337059,0.716577806199061
Ces1g,-0.08053666666666626,-0.6416333504416901,0.5159744463665856,0.7183136128228294
Ces2a,-0.029816666666665714,-0.20647005070068683,0.4852191568196953,0.6965767415150288
Ces2c,-0.07563999999999993,-0.5427474680841975,0.5062145678426505,0.7114875739200585
Ces2d-ps,-0.07563999999999993,-0.5427474680841975,0.5062145678426505,0.7114875739200583
Ces2e,0.018063333333332654,0.33444453273295255,0.49098776212291345,0.7007051891651106
Ces2g,-0.13101999999999947,-1.8876732919165882,0.7786092047512673,0.8823883525700389
Ces4a,0.07678333333333232,0.3756876970159609,0.4934284371407629,0.7024446149987648
Cetn1,0.07775333333333245,1.557587247472511,0.6838398361240827,0.8269460902163349
Cetn2,0.06495333333333253,0.25801619515497887,0.48721436308018756,0.6980074233704021
Cetn3,-0.44050666666666594,-1.254723209063974,0.612860860946983,0.7828543037800731
Cfb,0.17806666666666704,0.5664120046533647,0.5084018799179536,0.7130230570731592
Cfc1,-0.01240000000000041,-0.11298099553265224,0.482730392112629,0.69478801955174
Cfd,0.011803333333332944,0.07130809748935432,0.48209040373062917,0.694327303028355
Cfdp1,0.0980866666666671,0.47981185631515544,0.5008516181217162,0.7077087099377231
Cfh,-0.08431000000000033,-0.42085500211269766,0.49642657773360643,0.7045754592189588
Cfhr1,-0.18349333333333373,-3.168667442583485,1.3183711134740468,1.1482034286109961
