MGI symbol,430AV2_ZT6_B6_Enrich,430AV2_ZT6_B6_Hedges_g,430AV2_ZT6_B6_Var_g,430AV2_ZT6_B6_SEg
Fam214b,-0.012498333333333278,-0.06142119662103066,0.5505074646727693,0.7419619024402596
Fam216a,0.023930000000001783,0.35238980353043714,0.5625480656965554,0.7500320431131962
Fam220a,0.0043526666666675595,0.0014222575965879946,0.5519092679814508,0.7429038599434602
Fam222b,-0.022327222222222706,-0.12144593988943073,0.552059062208422,0.7430060530563579
Fam227b,0.09636166666666712,0.310465087641459,0.5597690653977552,0.7481771617723675
Fam26e,0.1022966666666667,0.8135123299659983,0.6163104394340041,0.785054418135459
Fam32a,0.1181633333333334,0.48022102591100657,0.573753452638389,0.7574502373739911
Fam3b,-0.030208333333333393,-0.40621386543995314,0.5666311787809002,0.7527490808901066
Fam3c,0.08025452380952355,0.4378988070221984,0.5937913830359024,0.7704662932396584
Fam43a,-0.024445000000000938,-0.21885431844557987,0.5549199296035613,0.7449294796177429
Fam45a,-0.040333333333334664,-0.34642168837404913,0.5621310069509261,0.749753964278233
Fam46c,0.1585166666666673,1.1725982885466575,0.6876288829635884,0.8292339132980443
Fam49b,0.06698499999999896,0.36278246007026466,0.5632913196667967,0.7505273610380881
Fam50a,-0.1696116666666665,-1.1853242072881278,0.6906295559716562,0.8310412480567112
Fam50b,-0.14528500000000033,-0.8704151251512656,0.6258924573425427,0.7911336532739223
Fam53a,-0.07254999999999967,-2.3557696941673436,1.1050952935290634,1.051235127613734
Fam53c,0.029686666666664863,0.0868275124950452,0.5508841100259411,0.7422156762194807
Fam58b,0.0011499999999999844,0.0076991696564950125,0.5501361360546733,0.7417116259400773
Fam60a,0.004773333333333518,0.029265445689792988,0.5502158549644756,0.7417653638209832
Fam63a,-0.008850833333333252,-0.23472843395407855,0.5915176415910247,0.7688844299629468
Fam64a,-0.10245999999999977,-2.0140140398035653,0.9557554635859211,0.9776274666691404
Fam65a,0.039051666666666485,0.10120451763056923,0.5511544437722169,0.7423977665458167
Fam65b,0.022178333333332745,0.055273789328413404,0.5504357275120055,0.7419135579782901
Fam69b,0.017343333333336375,0.15184291409498993,0.5524358353894192,0.7432602743248284
Fam71e2,-0.18869333333333227,-1.7269990837210183,0.8483827918506571,0.9210769739010183
Fam73b,-0.018838095238094814,-0.16321108265376677,0.5726593264224793,0.7567201150859867
Fam76a,-0.06247833333333297,-0.27244335972363615,0.5581055091914005,0.7470596747359103
Fam76b,0.013117499999999449,0.08387103901474975,0.552645589235165,0.743399813619669
Fam81a,0.017873333333334074,0.06835462491405003,0.5505974438080474,0.7420225359165633
Fam83e,-0.08472499999999972,-0.3640678166291014,0.5633847458438415,0.7505895988113888
Fam83g,0.026272500000000143,0.04421358359725719,0.630172522142655,0.7938184629384708
